cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,workload_label
13.876301,28.443989,4.26087,20.513565,0.160337,0.0,0.063863,0.694129,0.077908,1.48809,0.59437,407.014092,42.813131,0.393205,370.799342,2.665279,0.703793,0.0,0.0,0,1,0,video_call
9.145648,23.840924,29.089534,29.390832,0.671174,0.369801,0.051926,0.03948,2.555962,0.529354,2.263324,441.281519,45.831941,0.216579,230.071641,5.037807,0.34669,0.0,0.434847,0,1,0,browsing
31.126059,58.95591,21.642904,33.011893,-0.5,0.52703,0.004444,0.030556,1.151926,0.737541,0.73199,432.439265,36.821538,1.319207,621.252835,7.217317,6.052215,0.126491,3.211351,1,1,1,coding
13.722872,27.395863,6.127422,22.231687,-0.058179,0.0,0.078957,0.808294,0.105033,1.642233,0.682872,414.168866,44.956996,0.353473,284.613692,2.110872,0.975797,0.0,0.207436,0,1,0,video_call
1.937385,22.547583,16.926249,24.453499,0.979182,0.080175,0.051015,0.030804,4.385388,0.427303,1.204109,429.318431,46.707214,0.146817,139.851879,3.600536,0.043443,0.0,0.312777,0,1,0,browsing
12.89655,23.805576,9.969363,18.384624,0.320752,0.0,0.083766,0.728106,0.099551,1.695451,1.252818,414.635831,50.09425,0.256867,274.504037,2.234463,1.400451,0.0,0.131791,0,1,0,video_call
12.26801,32.9135,10.273096,39.540648,2.294372,0.830599,0.003302,0.021917,1.390267,0.956582,2.879642,447.749568,77.888447,0.487239,392.302482,10.205474,3.361526,0.207319,3.707101,1,1,1,coding
9.744135,31.684082,22.441794,32.669471,2.673722,0.446134,0.054849,0.019295,2.857543,0.588421,1.728205,419.160913,50.220628,0.189649,208.357165,3.789157,0.232198,0.0,0.231138,0,1,0,browsing
18.497578,30.846016,14.627863,22.011303,-0.188502,0.0,0.085425,0.681082,0.093327,1.525499,0.918606,422.279257,47.190814,0.461085,203.556773,2.07062,0.841113,0.0,0.150326,0,1,0,video_call
16.456199,33.815432,29.315793,23.323165,0.773419,0.292479,0.026441,0.02722,2.144349,0.432587,1.282303,416.989304,39.572893,0.01,117.865967,3.725348,0.503741,0.0,0.258901,0,1,0,browsing
25.03967,37.00152,20.600071,30.367315,1.340869,0.0,0.0,0.01745,0.607176,0.87447,6.167007,430.451779,55.205997,0.619355,525.878796,9.65075,4.896501,0.040406,3.534412,1,1,0,coding
10.632107,26.620941,17.068361,21.293246,1.442365,0.159013,0.058627,0.048704,4.427026,0.40179,1.63378,414.097744,43.54137,0.270943,98.852266,4.483704,0.266542,0.0,0.158265,0,1,0,browsing
2.471448,4.303074,0.531425,11.864257,-0.127856,0.0,0.0017,0.017044,0.065348,1.358295,0.278793,399.228737,39.638994,0.02867,11.368085,3.979266,0.0,0.0,0.010712,0,0,0,idle
10.62588,20.235818,7.070804,19.08671,0.227134,0.0,0.057242,0.742802,0.145114,1.820096,1.224563,408.470963,53.499252,0.493113,243.90821,1.696371,0.305357,0.0,0.039929,0,1,0,video_call
7.811702,29.707483,26.087252,25.299436,-0.3,0.315343,0.064694,0.021146,4.681848,0.517249,0.922635,433.958225,50.675942,0.240238,181.463614,4.480194,0.260453,0.0,0.227931,0,1,0,browsing
8.940832,32.034437,5.230847,28.950441,2.235623,0.097114,0.042285,0.032579,3.707729,0.475333,1.769434,417.620047,42.894389,0.404064,251.601336,4.123146,0.560875,0.0,0.052969,0,1,0,browsing
10.626184,29.941346,24.257732,28.426148,0.60456,0.0,0.026823,0.032514,3.846421,0.45295,0.406567,426.894695,40.57984,0.35439,151.81373,3.638367,0.681042,0.0,0.215046,1,1,0,browsing
0.378067,2.179846,1.494169,14.781435,0.077073,0.0,0.002344,0.058215,0.064171,1.225082,0.679455,399.567533,39.178129,0.012622,15.151191,3.037557,0.0,0.0,0.0,0,0,0,idle
1.253367,3.294958,1.988194,13.560765,-0.08161,0.0,0.002069,0.023409,0.074646,1.469214,0.3397,392.640927,37.830324,0.015298,32.230695,2.636854,0.0,0.0,0.04836,0,0,0,idle
9.445532,21.986888,9.883021,23.645792,-0.04163,0.0,0.107832,0.680181,0.068082,1.642356,0.72811,420.60847,50.222984,0.35415,364.972818,1.680632,0.621876,0.0,0.19725,0,1,0,video_call
14.245684,26.885631,8.409992,19.892888,0.210209,0.0,0.082581,0.844411,0.123072,1.630035,0.965178,429.202954,43.183115,0.46297,248.215681,1.632008,0.728314,0.0,0.080529,0,1,0,video_call
17.522796,32.187541,11.221237,17.793254,0.10622,0.0,0.091562,0.849226,0.110131,1.578699,1.161696,411.859542,46.442707,0.359349,364.637876,1.333833,0.734616,0.0,0.052834,0,1,0,video_call
19.922986,30.258283,9.440163,16.399412,0.633364,0.0,0.074451,0.614401,0.094455,1.277738,1.220239,422.577736,44.435952,0.233013,234.300054,2.008063,0.387757,0.0,0.00572,0,1,0,video_call
8.112601,26.471751,24.972346,22.285808,1.233473,0.024799,0.060357,0.022074,3.903858,0.512549,1.09034,409.189861,46.307907,0.159976,172.453225,4.272262,0.184897,0.0,0.288704,0,1,0,browsing
18.10402,26.584996,5.492737,19.828745,-0.238162,0.0,0.098225,0.648258,0.081288,1.759946,0.868376,411.483836,47.326939,0.371583,205.842139,2.164752,0.1296,0.0,0.129086,0,1,0,video_call
9.874145,21.603152,9.212782,19.969518,0.110596,0.0,0.110899,0.792994,0.026204,1.301206,0.593838,425.574902,45.626277,0.345432,189.446502,2.584985,0.921262,0.0,0.15857,0,0,0,video_call
8.100616,19.723385,29.527074,24.204279,1.468851,0.178339,0.030589,0.017883,3.362436,0.299855,1.356731,416.591243,45.007487,0.135295,122.958438,4.007113,0.455699,0.0,0.279422,0,1,0,browsing
14.113653,21.727314,9.898994,26.650805,0.221072,0.0,0.063744,0.659631,0.093894,1.524084,1.147233,403.992857,45.509876,0.397552,254.829435,1.920734,0.806384,0.0,0.097603,0,1,0,video_call
0.925667,3.785379,0.889803,14.418846,0.002946,0.0,0.001579,0.041176,0.029779,1.209369,0.521286,402.338805,39.940189,0.017427,17.377046,1.661216,0.0,0.0,0.030706,0,0,0,idle
0.2,2.308802,0.108863,13.834607,-0.001123,0.0,0.00344,0.024139,0.080746,1.206669,0.469029,397.751476,39.754311,0.016879,12.979996,4.234393,0.0,0.0,0.006604,0,0,0,idle
1.15932,3.007945,1.450324,12.606185,0.024206,0.0,0.001827,0.034205,0.033838,1.25842,0.107046,399.099648,36.186243,0.0,26.132578,1.282715,0.0,0.0,0.006286,0,0,0,idle
29.817394,33.130767,16.044156,31.742655,2.006435,0.136991,0.006315,0.011833,1.109255,0.867583,11.122218,430.504269,47.267472,0.358441,468.619152,4.744334,6.365781,0.071313,6.341717,1,0,1,coding
8.663204,22.096451,6.015786,23.344095,-0.192226,0.0,0.091744,0.69077,0.106071,1.958237,0.933976,413.084308,43.064055,0.386909,234.087107,2.75587,1.365851,0.0,0.061711,0,0,0,video_call
0.618006,1.411369,0.407463,13.173396,-0.077871,0.0,0.002405,0.053045,0.018684,1.297588,0.090863,392.426926,37.845887,0.01261,23.453216,1.158113,0.0,0.0,0.066527,0,1,0,idle
7.074818,18.414601,26.095195,21.191475,0.25476,0.403777,0.050674,0.03497,3.248605,0.195026,2.251018,419.315858,41.078172,0.233734,265.873201,2.894226,0.14884,0.0,0.221576,0,1,0,browsing
3.605408,5.827091,0.967646,14.832081,-0.164914,0.0,0.001191,0.03165,0.034972,1.449154,0.033757,395.423033,42.305621,0.038887,44.068456,1.895932,0.0,0.0,0.018192,0,0,0,idle
13.521862,25.162806,7.538264,24.047443,0.400053,0.0,0.095325,0.770548,0.094864,1.863585,0.906577,419.803784,48.246826,0.414737,249.80789,1.554264,0.738282,0.0,0.117565,0,1,0,video_call
38.490304,65.636437,17.072707,19.789582,1.599591,0.817926,0.009274,0.020058,0.822267,0.842052,9.837834,439.228905,65.800086,2.037032,459.686937,6.365033,4.156351,0.133609,5.772179,1,0,1,coding
35.448547,56.342602,23.022007,35.715394,0.436526,0.840357,0.003204,0.017483,0.971148,0.704349,6.589149,435.856651,64.726079,0.865253,458.086791,9.471253,6.974625,0.159096,3.3882,1,1,1,coding
18.022465,29.240626,30.746877,24.086827,2.139721,0.337625,0.003332,0.014902,0.590123,0.963991,2.036854,425.935904,66.443031,1.394678,469.812463,6.017723,7.46187,0.147707,0.767286,1,1,1,coding
2.541829,4.963093,1.918873,14.029891,0.156214,0.0,0.003077,0.0,0.058056,1.219728,0.154654,393.476957,39.042954,0.015113,25.898351,1.61786,0.0,0.0,0.05908,0,0,0,idle
2.705834,5.901211,1.477112,14.033472,-0.098953,0.0,0.001827,0.005083,0.069561,1.525823,0.299313,397.072919,41.277258,0.008852,1.0,1.652557,0.0,0.0,0.050192,0,0,0,idle
13.574298,29.7322,11.029903,24.134241,0.210654,0.0,0.077014,0.760015,0.106229,1.777702,1.014473,408.9832,48.159273,0.271526,294.718851,1.906,0.743506,0.0,0.186608,0,1,0,video_call
12.566641,22.04659,9.149477,18.583386,0.572656,0.0,0.070797,0.750953,0.115754,1.482256,0.54239,414.626556,45.770934,0.268785,344.186449,1.846184,0.798212,0.0,0.072251,0,1,0,video_call
0.419897,0.919897,1.109939,13.326633,-0.037366,0.0,0.002108,0.041661,0.047164,1.107474,0.28648,408.67533,39.841399,0.014134,38.723945,3.113976,0.0,0.0,0.019829,0,0,0,idle
8.902502,23.748454,27.648005,25.338339,2.158106,0.110645,0.05644,0.019565,4.825266,0.392179,2.277393,412.528476,49.439427,0.067666,134.137549,3.631814,0.526289,0.0,0.207467,0,1,0,browsing
5.871071,23.345023,32.858955,24.346483,0.416913,0.458824,0.040414,0.046225,3.104936,0.424262,0.955933,423.316636,48.032757,0.275672,203.188718,3.958665,0.516963,0.0,0.226545,0,1,0,browsing
10.675268,25.462953,29.498773,18.538177,1.88109,0.260292,0.04347,0.032432,6.004994,0.625035,0.958997,433.090066,36.17572,0.244934,143.129746,4.311348,0.499992,0.0,0.246696,0,1,0,browsing
12.389266,30.715925,24.531415,22.700564,0.947699,0.0,0.036437,0.041873,4.729581,0.374548,1.817673,426.829807,52.616178,0.239335,181.022337,6.350349,0.200881,0.0,0.340088,0,1,0,browsing
9.640105,32.021901,19.688855,17.991404,1.028404,0.083732,0.058708,0.0,4.487089,0.49054,2.661913,430.816079,41.320256,0.26858,161.786948,4.294891,0.314926,0.0,0.257186,0,1,0,browsing
14.46098,27.317663,9.138575,21.712661,0.043705,0.0,0.078167,0.635041,0.06693,1.365387,0.77251,404.610131,36.813661,0.445808,271.006435,2.613086,0.771423,0.0,0.118237,0,1,0,video_call
42.75481,59.841237,13.129725,31.366766,3.537891,0.565048,0.01533,0.012835,1.166987,0.615603,5.739529,452.876566,46.662465,1.499545,361.799326,4.753862,1.816313,0.153018,4.652013,1,1,1,coding
45.780971,60.36273,28.201766,26.392324,3.259192,0.90033,0.009438,0.020044,1.006388,0.738218,8.263203,430.323931,45.247229,1.313739,475.380315,9.386061,2.024013,0.097736,2.206805,1,1,1,coding
10.885236,26.488987,9.068238,21.995772,0.189034,0.0,0.071451,0.753044,0.103315,1.547456,0.833788,411.324535,47.034891,0.27881,273.80847,2.604764,0.385678,0.0,0.022557,1,1,0,video_call
11.708089,37.361822,24.674504,30.613293,1.305776,0.964307,0.002698,0.022417,1.572604,0.895615,0.5,438.642843,57.066271,0.181646,303.130508,7.25693,2.541132,0.096536,3.965264,1,1,1,coding
1.917602,3.481004,0.591738,11.842243,-0.059305,0.0,0.002274,0.016401,0.065003,1.272248,0.150754,396.417533,40.983385,0.030186,27.6237,2.669903,0.0,0.0,0.025293,0,0,0,idle
1.958249,3.11804,1.345641,13.435019,-0.043703,0.0,0.003779,0.062757,0.051711,1.230705,0.080465,404.418265,38.098558,0.013547,8.770945,1.480423,0.0,0.0,0.023371,0,0,0,idle
44.572104,54.409599,24.373432,23.416698,0.254831,0.529267,0.008196,0.031515,0.818044,0.784562,4.046803,417.571861,60.856725,0.963491,300.672879,4.793203,6.269769,0.070707,1.927847,1,0,1,coding
0.330637,2.107401,1.032987,12.876966,-0.102186,0.0,0.003623,0.053789,0.064279,1.043147,0.302556,403.606582,36.735393,0.013808,11.613695,2.672309,0.0,0.0,0.047391,0,0,0,idle
8.720221,22.667738,32.183544,25.527825,-0.3,0.168674,0.051008,0.042227,3.49797,0.462173,2.414746,425.030045,37.923071,0.134025,167.787882,3.340747,0.538153,0.0,0.111047,0,1,0,browsing
5.521984,15.644372,11.328128,19.053625,1.876407,0.771715,0.008151,0.025113,1.563899,0.943199,2.326776,441.72509,42.673324,2.299488,407.43215,8.390689,2.94593,0.230322,3.453988,1,0,1,coding
18.133698,41.981926,25.833665,14.0,1.762423,0.326345,0.003381,0.032548,0.620132,0.858711,6.44004,430.3118,43.838735,0.571175,445.441285,8.948596,4.729039,0.153775,3.330842,1,1,1,coding
11.627253,21.536093,13.518097,22.495358,0.085468,0.0,0.078723,0.609361,0.082805,1.827849,1.056727,412.216739,51.135261,0.182428,344.446117,2.126999,0.898203,0.0,0.065071,0,0,0,video_call
0.2,3.01254,0.603473,12.941113,-0.219277,0.0,0.001926,0.040032,0.055268,1.153858,0.403464,396.621437,39.964555,0.012388,4.747161,4.12085,0.0,0.0,0.032888,0,1,0,idle
18.474279,28.389129,10.459206,23.254007,0.15813,0.0,0.092267,0.793363,0.088405,1.899833,0.231076,415.343077,44.499461,0.366655,309.886024,2.269091,0.221674,0.0,0.062483,0,1,0,video_call
6.739281,31.013129,27.740371,27.049202,1.911699,0.12696,0.04734,0.045465,3.580132,0.576183,3.550768,424.945061,41.887966,0.252527,146.868099,4.292286,0.232196,0.0,0.257793,0,1,0,browsing
16.601075,38.232423,20.031687,20.829476,1.650851,0.126326,0.040539,0.027127,2.187047,0.284549,0.989362,433.417587,46.798775,0.170051,147.344093,5.023723,0.270207,0.0,0.280465,0,1,0,browsing
11.934921,27.700042,14.402555,35.82188,0.470394,1.291011,0.008786,0.005099,1.046161,1.191324,3.086873,450.667925,60.812351,0.690664,589.976381,6.299853,4.742426,0.176843,4.634404,1,1,1,coding
26.777553,33.729944,13.283564,27.191266,1.100271,0.761481,0.006821,0.038104,1.075064,1.005645,4.184831,434.155505,37.436978,0.938007,213.332012,5.844911,7.962113,0.16501,4.023263,1,0,1,coding
38.604662,54.602238,17.380232,29.304192,1.466382,0.265729,0.010578,0.031444,1.378121,0.77794,6.062293,447.276625,53.080128,1.469037,696.907236,7.580399,2.659222,0.079935,6.993314,1,1,1,coding
19.85939,35.290303,8.590844,25.430121,0.613927,0.0,0.076654,0.654079,0.102592,1.930886,0.924461,427.464216,50.933354,0.285059,265.783562,1.683518,0.519488,0.0,0.083176,0,1,0,video_call
7.427777,21.96204,32.245537,21.640198,2.250603,0.0,0.071113,0.035916,3.841054,0.281987,1.409107,420.076708,49.555027,0.227172,215.839372,3.836673,0.090618,0.0,0.271087,0,1,0,browsing
11.941973,23.976769,9.407518,24.713635,0.303027,0.0,0.063073,0.884865,0.073476,1.673611,0.759443,414.885435,46.029277,0.356655,425.444141,1.865843,0.36733,0.0,0.142941,0,1,0,video_call
13.11315,25.613176,9.664555,13.249551,0.523049,0.0,0.130374,0.773261,0.086116,1.533689,0.723164,405.870051,45.638148,0.322386,221.357372,2.06811,1.130249,0.0,0.080739,1,1,0,video_call
0.547267,2.808583,0.851927,13.19731,0.053728,0.0,0.001185,0.024702,0.064327,1.266448,0.0,406.322348,38.302412,0.035522,13.192376,3.811373,0.0,0.0,0.051474,0,0,0,idle
3.164301,21.834598,23.216846,31.280936,1.209226,0.255584,0.03508,0.043869,5.052854,0.383377,0.962201,420.290084,48.25978,0.217416,166.549138,5.799105,0.524481,0.0,0.251113,0,1,0,browsing
18.17583,31.417109,18.808188,22.430209,2.333024,0.530689,0.00903,0.029537,1.507802,1.048517,5.236863,427.387725,50.239831,0.974019,359.250664,4.7668,7.027693,0.153444,5.597803,1,0,1,coding
10.843002,28.233675,23.695292,26.996402,1.589882,0.341348,0.047976,0.0,4.557886,0.468842,1.71778,407.777712,37.621855,0.128829,235.008697,4.475098,0.555622,0.0,0.223112,0,1,0,browsing
13.708034,27.35353,5.110746,22.970552,-0.224443,0.0,0.094558,0.763312,0.127348,1.510668,0.760642,402.689244,47.260749,0.46895,283.953174,2.517932,1.01158,0.0,0.184439,0,1,0,video_call
1.286007,3.615597,0.331795,14.651146,0.045899,0.0,0.002658,0.0,0.049652,1.487145,0.093942,397.391344,37.995669,0.020819,18.389754,4.603242,0.0,0.0,0.032998,0,0,0,idle
14.692934,42.082878,21.344313,27.655036,2.221133,0.541699,0.004154,0.008513,1.111874,1.212453,7.277091,433.143356,63.543479,1.241877,379.242229,7.927309,5.018954,0.164036,3.301306,1,0,1,coding
2.583894,4.642579,1.418927,11.743266,-0.160985,0.0,0.003242,0.017712,0.066934,1.444547,0.722573,391.570235,39.983446,0.014852,42.75952,3.833893,0.0,0.0,0.033852,0,0,0,idle
13.318463,20.387285,25.043244,22.385256,1.278354,0.311535,0.030362,0.013825,5.015974,0.332996,1.678452,416.041778,47.468705,0.157461,186.799723,4.591723,0.55179,0.0,0.077257,0,1,0,browsing
13.652923,22.092196,9.626639,23.26923,0.049772,0.0,0.089814,0.661862,0.070724,1.525251,0.16864,407.021687,50.849383,0.405252,337.142191,1.794452,0.839762,0.0,0.0908,0,1,0,video_call
3.115277,5.335686,0.48188,14.574037,0.00207,0.0,0.0,0.085319,0.037316,1.44947,0.136261,407.594324,39.32455,0.024986,31.733856,2.498465,0.0,0.0,0.011998,0,0,0,idle
10.226465,24.547339,10.130438,24.03027,1.038958,0.209746,0.043281,0.048267,4.610688,0.544179,2.046567,426.029058,48.48004,0.245951,221.565177,4.036321,0.0,0.0,0.145984,0,1,0,browsing
13.322358,33.818109,24.429705,19.871761,1.617554,0.147517,0.055429,0.037772,3.572526,0.516788,2.160889,407.709229,40.116502,0.256339,117.29804,5.277558,0.16286,0.0,0.496736,0,1,0,browsing
21.423947,33.581044,10.097083,17.67416,-0.027314,0.0,0.084698,0.714268,0.078847,1.80288,0.386226,420.532276,44.147465,0.412937,300.100668,1.855098,0.683767,0.0,0.067486,0,1,0,video_call
22.249497,46.995785,14.817736,27.799238,3.931657,1.054168,0.007413,0.005863,1.926905,0.527593,5.523709,445.329126,58.013534,0.05,867.829438,9.192157,1.912231,0.127066,5.617085,1,1,1,coding
0.8611,2.571344,0.456382,13.898132,0.012993,0.0,0.001292,0.032372,0.047423,1.417909,0.179682,400.855382,35.755925,0.00783,17.498106,2.45298,0.0,0.0,0.013177,0,0,0,idle
15.06405,20.457891,9.547271,23.551493,0.589595,0.0,0.097218,0.721797,0.077181,1.655578,1.364607,399.676586,46.628805,0.333076,313.359942,2.020882,1.282316,0.0,0.0,0,1,0,video_call
12.214283,25.065858,10.860587,12.0,2.995257,0.253752,0.076099,0.007462,3.873699,0.44148,1.893926,438.302781,48.129488,0.357846,194.062874,5.324237,0.456841,0.0,0.0971,0,1,0,browsing
1.108023,5.558162,1.269719,12.240053,0.100737,0.0,0.00348,0.069454,0.056332,1.399221,0.087942,399.715956,38.63477,0.007771,22.192523,1.394979,0.0,0.0,0.036621,0,0,0,idle
4.456983,6.064251,1.124197,14.173174,0.009815,0.0,0.001234,0.0635,0.048379,1.341416,0.029701,402.752668,35.097828,0.015702,10.427682,1.27469,0.0,0.0,0.0,0,0,0,idle
0.884331,4.345425,1.371804,13.319628,-0.058806,0.0,0.0,0.046835,0.028712,1.33976,0.313404,404.259397,39.119401,0.016395,13.54713,2.064928,0.0,0.0,0.028504,0,0,0,idle
32.265182,54.431238,15.626678,35.360174,1.594037,0.0,0.008134,0.025337,1.508135,0.933493,4.771755,415.400633,60.888343,1.601447,473.011229,6.98987,5.422819,0.143061,4.85566,0,1,1,coding
0.2,3.126769,1.43131,13.310597,-0.054502,0.0,0.004086,0.083721,0.046762,1.449697,0.448832,394.237215,38.9154,0.018472,1.0,2.10951,0.0,0.0,0.026289,0,0,0,idle
46.316866,62.164722,19.679981,16.120932,2.385685,0.311788,0.006973,0.030334,1.601387,0.518525,5.491,418.097843,50.983028,0.522808,514.195545,9.551979,6.667719,0.083642,5.146376,1,1,0,coding
26.231422,38.996701,21.849214,25.359249,0.771972,0.063403,0.002434,0.019501,1.432218,0.879998,1.191493,425.433082,66.47588,1.334023,486.481324,8.181689,0.0,0.156441,7.016057,1,0,1,coding
48.35661,88.392868,23.356523,22.697156,2.547227,0.830394,0.004899,0.035053,1.430699,1.042383,4.775604,424.855935,71.959488,1.670311,715.323645,8.267358,3.740594,0.160433,3.107707,1,1,1,coding
36.968334,46.925715,17.403397,20.315802,0.123631,0.159247,0.007889,0.028925,1.526124,1.25757,6.417553,436.886842,51.24761,0.873627,274.686094,5.702684,5.813883,0.0,2.394316,1,1,1,coding
13.19536,26.832515,10.293125,19.509891,-0.126136,0.0,0.083301,0.694191,0.092223,2.495317,0.199644,415.934012,45.817247,0.261385,277.935324,1.501082,0.730687,0.0,0.111637,0,1,0,video_call
20.538911,50.201438,13.691658,18.110811,1.417173,0.0,0.006903,0.027799,1.129917,0.814442,4.34911,422.976939,69.820215,0.544063,731.596309,6.199317,0.510508,0.055705,4.907884,1,1,1,coding
1.844673,4.546331,0.721014,13.434693,0.047705,0.0,0.003044,0.069886,0.039552,1.352636,0.495556,400.745918,41.026517,0.026789,39.02804,3.162832,0.0,0.0,0.027155,0,0,0,idle
3.903177,8.055169,1.065815,14.133138,-0.053127,0.0,0.002061,0.061055,0.038646,1.269131,0.0,407.28079,35.143709,0.025887,40.697943,1.748198,0.0,0.0,0.0,0,0,0,idle
4.975656,16.622934,15.862019,27.311662,2.20927,0.574258,0.025826,0.016147,3.221136,0.262779,1.179142,424.503971,36.245702,0.420944,288.266368,2.043865,0.119897,0.0,0.212834,0,1,0,browsing
13.247357,25.396181,7.950632,24.78666,-0.259208,0.0,0.081671,0.751262,0.115227,1.439375,0.913248,403.130985,46.251388,0.29498,233.315852,2.440363,1.010637,0.0,0.139751,0,1,0,video_call
1.0,11.440257,30.857373,26.759379,3.507608,0.094556,0.036388,0.030067,3.800523,0.43734,2.553092,429.188913,46.734682,0.20027,196.245,4.408336,0.221309,0.0,0.197219,0,1,0,browsing
12.118306,24.203811,37.375039,22.499117,2.187559,0.184231,0.037725,0.038102,4.866771,0.408109,1.829137,435.337635,38.669611,0.17567,194.00969,3.259615,0.34223,0.0,0.098418,0,1,0,browsing
2.778379,5.023878,1.137891,14.354117,-0.146226,0.0,0.003567,0.038396,0.023942,1.065671,0.360407,404.079941,41.436727,0.023033,34.397281,3.649653,0.0,0.0,0.058131,0,0,0,idle
15.722599,27.114841,9.040681,25.047387,0.171349,0.0,0.097334,0.754528,0.069916,1.688459,0.690147,407.566481,43.917011,0.398452,349.978279,2.021702,1.130962,0.0,0.101565,0,1,0,video_call
11.814817,32.095069,27.234211,25.065039,1.872724,0.342258,0.030135,0.032084,3.426531,0.285098,1.700601,429.586599,43.329813,0.101704,216.969587,4.433144,0.41915,0.0,0.106642,0,1,0,browsing
31.43238,56.681492,11.104182,23.915519,0.304425,0.854922,0.013448,0.016961,1.039511,1.018294,6.994492,436.452022,35.0,1.698201,421.536714,6.724747,9.179994,0.129585,4.524583,1,1,1,coding
2.620845,6.648378,0.893581,12.125506,-0.207102,0.0,0.003043,0.066051,0.072608,1.401968,0.0,398.656155,37.261419,0.029464,25.709662,2.48348,0.0,0.0,0.010119,0,0,0,idle
12.955719,27.980593,23.439903,28.704496,0.49101,0.217359,0.072939,0.025666,3.231365,0.428692,1.52815,432.777141,35.0,0.207075,215.783086,2.583784,0.685301,0.0,0.198871,0,1,0,browsing
8.151473,24.185743,15.627824,17.912721,0.502724,0.106789,0.059998,0.033612,3.417929,0.377843,1.67024,409.713798,41.591302,0.266302,168.649564,3.087373,0.330207,0.0,0.405402,0,0,0,browsing
1.164609,4.413423,1.726044,12.626937,-0.077222,0.0,0.002169,0.042202,0.030268,1.503842,0.048473,397.245674,37.756419,0.015867,24.057442,4.066617,0.0,0.0,0.023645,0,0,0,idle
3.028919,6.037294,0.819836,14.689325,0.089133,0.0,0.002444,0.089809,0.046057,1.426435,0.484016,395.653386,35.509662,0.004281,43.754229,2.12206,0.0,0.0,0.055963,0,0,0,idle
38.381208,52.161755,16.085298,31.955801,2.308008,0.325122,0.016282,0.005695,1.192374,0.885001,7.064838,426.813006,47.376472,1.395888,656.332899,5.544954,0.160669,0.043641,2.796819,1,0,1,coding
22.01337,26.578279,19.862874,31.135485,0.453538,1.156626,0.006599,0.023434,1.412705,1.000694,5.379238,440.770909,73.5642,2.073728,407.886705,10.24013,5.086718,0.029173,2.650631,1,1,1,coding
18.300738,32.25425,10.353417,23.02755,0.052801,0.0,0.075271,0.668931,0.095278,1.80258,1.50928,409.848991,43.778028,0.381624,214.222251,2.634213,0.985297,0.0,0.042679,0,1,0,video_call
2.811809,5.6535,0.255536,13.927121,-0.056456,0.0,0.002552,0.042596,0.068137,0.927615,0.308358,395.326814,39.423181,0.006376,8.037014,3.321312,0.0,0.0,0.0,0,0,0,idle
12.975741,22.170829,10.084565,23.93703,0.388554,0.0,0.089501,0.94011,0.078591,2.344873,1.482476,415.258666,45.358574,0.461339,234.363681,2.05325,0.340106,0.0,0.135634,0,1,0,video_call
14.247811,22.893524,16.205495,20.337983,0.736975,0.0,0.092043,0.742637,0.090744,1.96328,0.362465,397.518444,52.706536,0.471555,372.689855,2.425094,1.333347,0.0,0.089779,0,1,0,video_call
8.324556,15.980585,9.764801,28.422582,0.10893,0.0,0.081682,0.917909,0.068343,1.003135,0.607121,415.763055,54.401933,0.352858,231.050187,2.510898,0.644761,0.0,0.063452,0,1,0,video_call
39.990182,62.076362,17.44384,20.505099,1.149013,1.002782,0.011353,0.02321,2.121959,0.685421,3.776963,444.357361,63.509664,0.733576,300.662997,10.596856,4.816077,0.041582,3.966059,1,0,1,coding
14.859663,40.471256,20.444499,27.254235,0.946616,0.666641,0.011235,0.011294,1.062691,0.55451,6.488498,472.135662,78.856525,0.529428,653.385304,3.51743,3.509759,0.191728,5.475934,1,1,1,coding
10.715649,18.984163,26.116159,24.964138,1.399822,0.351706,0.041156,0.038555,3.196564,0.216673,1.365776,427.866372,46.201818,0.227279,183.183824,4.764468,0.046322,0.0,0.214595,0,0,0,browsing
28.275367,58.403934,11.789676,26.250401,4.365497,0.0,0.005834,0.029211,1.449387,1.221878,3.738731,420.708196,79.731848,0.549582,601.894591,7.126965,3.091952,0.105535,5.115605,1,1,1,coding
5.613354,33.281165,22.405981,26.825889,2.856055,0.293064,0.00878,0.021181,0.739589,0.850983,6.062452,424.772957,48.978105,0.89753,629.132946,9.624784,3.344325,0.074138,1.208886,1,1,1,coding
9.600028,26.383154,23.834231,20.749431,1.011174,0.152499,0.044937,0.026978,3.292977,0.368038,1.141644,442.721805,49.218151,0.207547,152.862077,4.043234,0.056395,0.0,0.067662,0,1,0,browsing
12.812632,29.433698,8.052091,23.255554,-0.090413,0.0,0.051903,0.74738,0.07534,1.815028,1.126934,404.255508,55.655374,0.350084,310.306031,2.145792,0.752589,0.0,0.100858,0,1,0,video_call
0.897407,4.782467,1.299587,13.541473,-0.033332,0.0,0.001736,0.009587,0.027856,1.341795,0.264393,403.985246,37.763435,0.023669,52.411717,1.959664,0.0,0.0,0.016093,0,0,0,idle
13.623001,24.519838,9.762127,19.075038,0.416119,0.0,0.100041,0.774896,0.094908,1.607891,1.026034,413.897262,50.687628,0.441251,251.862539,2.854797,0.980636,0.0,0.096125,0,1,0,video_call
