cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,network_mean,disk_io_mean,process_count_mean,thread_count_mean,vscode_active,browser_active,compiler_active,workload_label
31.0372,59.7541,10.5307,49.518,0.1171,0.1692,1.5011,99,6.8529,0,1,0,Video Call
35.0883,69.2002,10.5817,45.4352,0.6199,0.0985,0.7105,105,1.6944,0,1,0,Video Call
76.2874,88.6004,1.9295,74.8186,0.2012,0.145,0.2663,95,13.3084,0,0,0,Gaming
2.821,7.2719,0.9495,16.2116,-0.8979,-0.029,1.2054,59,2.0067,0,0,0,Idle
14.6826,50.0205,48.5505,48.332,2.0732,0.382,0.7952,108,4.8071,0,1,0,Browsing
19.7803,39.3952,21.416,33.5766,-0.1442,-0.2383,0.5636,108,4.6501,1,1,0,Coding
17.7726,49.4556,64.5302,42.4671,0.8828,0.6865,1.0989,125,1.8657,0,1,0,Browsing
69.7545,89.7463,1.7868,73.8676,-0.0312,0.5939,0.7944,93,13.7417,0,0,0,Gaming
39.9329,67.7505,8.8937,50.892,-0.0814,0.1839,1.4538,93,5.7781,0,1,0,Video Call
12.8777,38.022,44.8521,47.2228,1.4799,0.4114,0.8067,115,5.9175,0,1,0,Browsing
34.084,53.5877,11.7537,51.9262,-0.0985,0.1661,1.1221,102,8.4087,0,1,0,Video Call
91.044,97.7287,3.0535,65.1712,6.0491,-0.1269,0.279,150,23.7923,1,0,1,Compiling
15.0999,49.3147,18.6753,36.8306,0.7714,-0.1095,0.698,110,5.3384,1,1,0,Coding
35.4267,57.8463,11.5349,58.3055,0.2909,0.0117,1.0547,91,9.1382,0,1,0,Video Call
38.3935,64.1628,6.7558,48.5096,-0.0163,-0.0469,1.2819,95,6.2142,0,1,0,Video Call
2.953,4.6469,0.8578,16.7409,0.0563,0.0051,2.2005,57,1.4199,0,0,0,Idle
89.3052,99.826,4.1653,75.5978,5.4328,-0.3017,0.2974,145,12.8776,1,0,1,Compiling
79.9593,91.58,1.4975,69.8183,-0.3563,0.2783,0.6298,89,8.9317,0,0,0,Gaming
93.1593,99.2601,5.2148,62.8851,3.2312,0.0544,0.2936,148,12.442,1,0,1,Compiling
2.635,4.8951,0.7159,19.7385,-0.6012,0.0903,1.6936,61,2.1717,0,0,0,Idle
45.7225,61.405,10.7459,50.6909,-0.5689,0.1901,0.8186,93,7.1274,0,1,0,Video Call
3.0301,6.032,0.4451,13.9343,-0.4864,0.0675,1.9755,60,1.7534,0,0,0,Idle
3.3486,5.7841,0.4862,16.254,-0.0755,-0.0822,1.4763,60,2.442,0,0,0,Idle
11.3315,43.224,20.4176,32.7079,-0.2258,-0.1258,0.7026,115,4.0057,1,1,0,Coding
16.0196,39.5356,20.2054,33.0997,0.032,-0.4061,0.7731,108,6.3117,1,1,0,Coding
37.9622,58.2162,9.1474,54.5189,0.3085,-0.112,1.5885,101,5.3446,0,1,0,Video Call
86.7666,97.5695,4.3686,57.623,3.0015,-0.0571,0.2869,152,14.7666,1,0,1,Compiling
28.0912,60.2426,10.6335,53.9127,0.2544,0.4273,1.1513,103,6.0867,0,1,0,Video Call
85.7859,97.8494,3.9921,68.9512,4.7801,0.1228,0.2137,149,22.4292,1,0,1,Compiling
15.8935,47.0395,24.9201,34.8881,0.6051,-0.2163,0.7481,104,5.1233,1,1,0,Coding
2.2132,8.2861,0.3542,13.0969,0.1125,0.0599,1.6335,58,2.3748,0,0,0,Idle
2.2432,5.0227,0.5845,14.0919,0.3734,-0.0873,1.3475,59,2.4835,0,0,0,Idle
76.7101,87.185,2.2644,78.8579,-0.0036,-0.1097,0.6558,95,14.7851,0,0,0,Gaming
77.1086,90.12,2.5702,74.3539,0.4504,-0.1041,0.1103,92,10.2861,0,0,0,Gaming
72.1616,90.6413,1.6718,77.4145,0.0529,0.0619,0.4826,95,13.183,0,0,0,Gaming
91.209,98.3788,1.7642,68.1015,9.4118,-0.0349,0.4035,160,22.0866,1,0,1,Compiling
23.0153,43.9205,14.7503,36.2731,1.1185,-0.0787,0.9012,110,6.5583,1,1,0,Coding
72.7226,90.5399,1.5154,77.0118,-0.5788,-0.1178,0.5634,97,11.4494,0,0,0,Gaming
15.5515,49.4161,48.3128,46.2728,1.6029,-0.0933,0.9832,120,4.6412,0,1,0,Browsing
15.1816,43.5731,22.571,36.1431,0.0601,-0.2238,0.6014,100,5.6602,1,1,0,Coding
3.0652,10.3744,0.4362,14.9277,0.0029,0.1942,0.8075,61,1.2646,0,0,0,Idle
17.0237,49.0469,49.7081,44.0157,1.6054,0.5419,1.857,119,3.6145,0,1,0,Browsing
81.4232,90.4704,2.9966,76.1517,0.297,0.0776,0.598,90,7.5456,0,0,0,Gaming
18.3848,39.2431,15.2474,30.9757,0.7317,0.3553,0.7622,102,6.5094,1,1,0,Coding
68.3583,92.5899,0.8369,66.4871,0.1062,0.2835,0.7206,93,15.3217,0,0,0,Gaming
1.3269,5.6105,0.5232,17.025,0.1718,0.1311,1.4114,60,1.7501,0,0,0,Idle
16.1664,61.0209,52.5456,45.0381,2.1021,0.803,0.8299,127,3.6948,0,1,0,Browsing
20.7406,43.0131,56.9838,51.5045,2.1675,0.1149,0.4639,106,3.2401,0,1,0,Browsing
91.9594,98.9621,5.561,66.1775,3.7807,-0.1838,0.2305,147,15.2347,1,0,1,Compiling
75.3321,89.484,2.2735,81.5326,0.5666,0.0403,0.4954,96,9.9816,0,0,0,Gaming
87.0173,99.0073,4.5564,66.1886,7.3399,0.0378,0.2288,146,19.0011,1,0,1,Compiling
18.0149,47.4961,20.6295,33.4244,1.2852,0.1056,0.5534,99,6.572,1,1,0,Coding
40.3907,44.8672,7.3698,53.5465,0.1799,-0.0593,1.3069,109,5.3997,0,1,0,Video Call
2.8824,9.7398,0.047,14.6155,-0.1212,0.1707,1.3373,68,1.236,0,0,0,Idle
94.9402,98.1244,5.1325,68.5058,6.6386,-0.0713,0.2368,136,19.1431,1,0,1,Compiling
87.6264,96.5721,4.3882,65.8162,2.4061,-0.1889,0.4631,154,15.7212,1,0,1,Compiling
37.3143,56.3712,8.0706,52.5323,-0.1719,0.4325,1.3777,104,7.2376,0,1,0,Video Call
15.6231,48.0392,34.314,36.8034,0.7138,0.0594,0.6774,113,4.5682,0,1,0,Browsing
92.0671,98.3313,4.9977,63.4141,3.7297,0.1189,0.2728,142,15.4381,1,0,1,Compiling
14.7604,46.6904,22.5802,35.4584,0.4806,0.0847,0.3741,107,5.0181,1,1,0,Coding
37.9989,61.4339,8.6336,50.3385,0.2444,0.0922,1.3011,104,8.2028,0,1,0,Video Call
79.6532,90.7829,2.9539,71.1322,-0.6214,0.2629,0.4667,96,15.047,0,0,0,Gaming
14.5491,42.7723,36.2268,46.9249,0.5112,0.6502,0.7122,119,4.6655,0,1,0,Browsing
72.3918,91.5048,2.2506,77.9258,0.0668,0.0989,0.8862,97,10.8617,0,0,0,Gaming
41.9918,63.1686,8.9857,45.3651,-0.6711,0.176,1.7892,101,8.0743,0,1,0,Video Call
40.6852,66.588,11.5294,47.5236,0.5443,0.1024,1.3065,99,9.6109,0,1,0,Video Call
87.5889,99.2294,2.7457,67.007,5.6295,-0.0284,0.236,150,15.7661,1,0,1,Compiling
9.1688,48.7098,43.4687,49.5198,1.5543,0.5896,1.1647,115,5.1703,0,1,0,Browsing
25.4259,47.303,14.3699,31.1268,0.832,0.3291,0.6799,102,6.0096,1,1,0,Coding
2.3334,7.6748,0.8044,15.1426,0.3004,-0.0399,1.2022,58,2.7637,0,0,0,Idle
41.0599,59.7091,9.5882,55.6498,-0.1791,-0.1209,0.6891,100,6.9823,0,1,0,Video Call
2.3581,8.3723,0.6101,12.3765,0.1187,-0.0599,2.113,60,1.7482,0,0,0,Idle
95.5293,97.022,6.3356,62.4078,6.7054,0.3811,0.3006,145,13.2031,1,0,1,Compiling
16.4869,59.1465,62.6201,44.8167,1.1438,1.1498,0.6326,121,6.3848,0,1,0,Browsing
89.7777,98.3792,3.6907,58.515,5.5538,0.1639,0.1924,155,12.139,1,0,1,Compiling
16.6688,49.4738,14.9143,33.0893,0.1912,0.2441,0.5901,105,3.3493,1,1,0,Coding
20.3763,41.3441,14.0241,36.5688,0.6982,0.5738,0.6387,111,5.5171,1,1,0,Coding
14.6663,57.8867,48.6355,42.2729,1.2413,0.0151,1.0978,117,5.0509,0,1,0,Browsing
1.9582,8.1369,0.3469,12.8193,-0.0538,-0.0177,1.0953,59,1.7608,0,0,0,Idle
72.1618,92.2344,2.1586,76.1513,-0.1401,0.0771,0.2999,97,13.1024,0,0,0,Gaming
73.8105,92.1816,2.7564,73.6478,0.4058,0.1885,0.6515,99,13.0362,0,0,0,Gaming
26.7903,44.71,21.4154,39.7803,0.0085,-0.3485,0.9072,106,5.5341,1,1,0,Coding
72.7361,86.6547,2.4194,78.5158,-0.2646,0.2774,0.3283,98,15.2146,0,0,0,Gaming
9.8687,47.7561,33.2078,43.6461,1.4556,0.0255,1.0943,118,5.2352,0,1,0,Browsing
17.4121,47.9018,15.6266,37.3339,1.1242,0.1784,0.9086,102,5.183,1,1,0,Coding
80.015,90.5406,2.0111,75.3377,0.0934,0.2848,0.4812,95,13.5407,0,0,0,Gaming
14.3839,53.0533,29.491,42.1405,0.1409,0.4062,0.5786,118,6.889,0,1,0,Browsing
77.2944,89.7468,2.3066,73.189,0.027,0.5027,0.9576,92,8.4423,0,0,0,Gaming
89.3969,98.6855,2.9452,68.2919,2.277,0.1318,0.1928,137,18.7592,1,0,1,Compiling
1.9417,6.5904,0.2021,16.2765,-0.0676,0.1941,1.5827,59,2.2751,0,0,0,Idle
15.4971,50.7489,18.3398,36.8851,0.5125,0.4692,0.9543,109,4.8233,1,1,0,Coding
2.3488,5.7568,0.6395,16.2361,-0.3871,0.016,1.2932,57,1.9872,0,0,0,Idle
34.9364,60.6311,9.026,49.2922,0.2534,-0.1553,0.4507,92,9.2991,0,1,0,Video Call
89.9764,96.1813,3.2371,57.7377,3.8721,0.062,0.1469,150,14.5376,1,0,1,Compiling
22.4806,46.3286,13.2354,37.9223,0.2661,-0.0834,0.6358,102,5.9936,1,1,0,Coding
16.1839,45.7917,66.9376,45.2411,1.2175,0.1518,1.2342,122,2.7562,0,1,0,Browsing
31.5609,67.5784,10.9059,55.5864,0.0956,-0.2175,1.3024,106,5.0037,0,1,0,Video Call
32.1645,60.1459,10.2426,56.3634,-0.3075,0.1596,1.0459,102,9.3466,0,1,0,Video Call
16.0803,60.6421,34.1789,46.8477,1.8841,0.5228,0.8728,133,5.0864,0,1,0,Browsing
27.3127,51.7935,19.0867,34.8478,0.9492,0.0577,0.2942,96,6.8682,1,1,0,Coding
15.108,54.9403,46.5921,51.3967,1.3708,0.0179,1.2084,119,4.1783,0,1,0,Browsing
2.441,8.7127,0.4994,15.1267,0.4081,0.0626,2.3524,55,1.7222,0,0,0,Idle
29.729,64.5494,6.3679,48.4438,-0.4112,-0.2325,1.3435,91,6.1197,0,1,0,Video Call
22.727,65.4575,55.5954,49.8533,0.8556,1.1981,0.5518,109,5.3835,0,1,0,Browsing
98.1134,98.2907,3.1013,64.9191,5.9742,-0.0174,0.3032,153,14.1354,1,0,1,Compiling
90.4931,98.4642,4.07,58.6433,3.9701,-0.161,0.5929,152,11.8939,1,0,1,Compiling
2.0148,10.0558,0.6013,14.2782,0.1926,-0.006,0.5994,60,1.9391,0,0,0,Idle
85.727,88.6736,1.2913,74.702,0.0069,-0.1662,0.7843,95,16.4449,0,0,0,Gaming
26.3885,67.1141,8.2697,50.3515,-0.1861,-0.0949,1.2633,88,5.7493,0,1,0,Video Call
15.3042,53.5345,45.4567,46.5066,1.8256,0.5151,1.2666,123,4.4254,0,1,0,Browsing
90.6118,98.6005,4.1641,66.0305,5.33,-0.0856,0.2427,162,14.2599,1,0,1,Compiling
16.5097,51.1611,41.9091,51.2107,1.6114,1.0065,0.6392,125,6.9295,0,1,0,Browsing
28.7341,53.5017,10.5705,49.4795,-0.339,0.03,0.3444,104,5.5339,0,1,0,Video Call
2.4994,9.898,0.5618,16.8716,-0.2195,0.0077,1.0294,58,2.4178,0,0,0,Idle
95.2499,99.8606,5.5551,68.9816,5.812,-0.2084,0.181,149,18.819,1,0,1,Compiling
82.9563,89.4611,1.5367,72.4545,-0.0172,-0.1301,0.4478,102,13.924,0,0,0,Gaming
2.1758,8.824,0.8193,20.2109,-0.017,-0.0841,1.1122,65,1.2308,0,0,0,Idle
25.789,51.2869,16.8801,36.0723,0.5019,-0.4669,0.714,109,5.3892,1,1,0,Coding
14.2591,45.8983,30.983,43.3364,0.4892,0.1297,1.3182,121,3.9323,0,1,0,Browsing
89.6656,95.973,4.3336,64.6866,3.6208,-0.0461,0.2937,166,15.3903,1,0,1,Compiling
3.1134,6.3041,0.7634,12.3916,0.0902,-0.172,1.5287,62,3.0115,0,0,0,Idle
2.3107,6.3822,0.6798,18.1556,-0.2212,0.1205,0.7998,57,2.2679,0,0,0,Idle
3.0321,5.6141,0.5274,16.2471,-0.1464,0.1433,1.3022,63,1.6848,0,0,0,Idle
31.2667,55.8551,11.8973,57.177,-0.3672,-0.0064,1.2063,105,6.0297,0,1,0,Video Call
78.6258,90.8089,2.392,77.6709,0.4475,0.2913,0.5388,91,11.0118,0,0,0,Gaming
33.5273,60.7814,7.7537,42.7292,-0.2317,0.2217,1.1287,103,5.7376,0,1,0,Video Call
76.6348,92.8928,1.7845,73.8092,-0.12,-0.2202,0.6899,95,13.486,0,0,0,Gaming
89.7795,96.3679,3.7682,67.61,3.9081,0.0218,0.3323,146,20.0095,1,0,1,Compiling
89.4002,98.7208,4.0743,73.5344,3.5728,0.1262,0.2994,145,17.274,1,0,1,Compiling
30.4114,61.1695,12.0318,57.3128,0.3533,0.1739,1.2625,96,8.0726,0,1,0,Video Call
94.4804,97.2677,3.8119,65.4977,6.4667,-0.0355,0.1813,133,18.6598,1,0,1,Compiling
17.8865,47.2507,56.3613,42.439,1.1206,0.1918,0.9432,120,5.3543,0,1,0,Browsing
90.9394,98.5712,4.7842,62.2361,9.9512,-0.2597,0.4842,142,16.68,1,0,1,Compiling
76.4414,89.624,1.2693,64.5158,-0.214,-0.2501,0.4225,92,12.4232,0,0,0,Gaming
17.1147,50.7506,20.4086,31.3316,0.783,0.2835,0.6782,93,6.2456,1,1,0,Coding
13.4009,50.5233,36.5242,44.6326,0.9777,-0.137,1.0406,125,4.7383,0,1,0,Browsing
21.4511,46.5186,13.9765,31.647,1.381,-0.0814,0.8911,106,4.1143,1,1,0,Coding
22.787,45.3069,18.8766,37.2784,1.0059,-0.1157,0.8899,105,5.7655,1,1,0,Coding
89.0604,99.6818,4.8053,62.9128,6.1986,-0.072,0.3405,139,12.7811,1,0,1,Compiling
17.1055,45.8167,47.4855,49.1575,-0.8858,0.3535,2.0387,119,5.1853,0,1,0,Browsing
91.2678,98.1856,4.205,71.8817,4.5749,-0.1462,0.4309,160,18.7236,1,0,1,Compiling
18.1382,44.5928,45.9484,47.3941,2.4183,0.5075,0.9663,117,4.1136,0,1,0,Browsing
65.9864,88.2829,1.3711,74.6572,0.4244,-0.0377,0.5656,93,17.3924,0,0,0,Gaming
22.8326,37.3859,20.7429,32.296,1.2791,-0.0279,0.6763,100,6.0735,1,1,0,Coding
31.708,62.2797,11.1808,50.5038,0.0175,0.4452,1.4359,102,5.8768,0,1,0,Video Call
68.8513,89.923,3.2225,66.8664,-0.3141,-0.1787,0.1511,99,13.1846,0,0,0,Gaming
13.254,43.1103,14.6206,32.5677,1.0445,0.2905,0.4984,104,5.5682,1,1,0,Coding
16.9209,58.3093,51.0073,55.6317,0.1745,0.4861,0.6075,103,4.6794,0,1,0,Browsing
17.1385,43.3214,66.3012,37.8981,0.2297,1.0351,0.9664,108,7.247,0,1,0,Browsing
74.6679,89.6729,1.4883,80.5714,0.0081,0.0433,0.7866,96,11.4648,0,0,0,Gaming
29.9296,45.258,19.4255,31.8679,-0.5664,-0.1877,0.6087,111,4.3524,1,1,0,Coding
36.0338,56.9585,10.6556,48.0978,-0.2108,0.1502,1.1861,94,10.6225,0,1,0,Video Call
15.304,51.0689,45.2357,53.0652,1.3687,1.0204,1.5748,106,3.6994,0,1,0,Browsing
94.1579,97.8094,3.981,64.0197,1.8275,0.2216,0.2803,152,14.8158,1,0,1,Compiling
26.0584,48.9693,15.2209,29.3802,1.2461,0.1737,0.7155,100,3.4276,1,1,0,Coding
18.9994,45.0382,22.1096,34.4883,0.1937,0.635,0.7691,101,5.4887,1,1,0,Coding
37.4685,62.5851,14.5126,49.0368,0.345,-0.1531,0.9404,101,7.3517,0,1,0,Video Call
2.6748,6.4205,0.601,13.8697,-0.1353,-0.1823,1.5433,56,1.3452,0,0,0,Idle
31.1312,64.0669,8.813,47.9156,0.3309,0.2375,1.316,105,9.2676,0,1,0,Video Call
24.3635,45.7944,17.3564,38.5353,0.4253,-0.1462,0.9896,94,6.6204,1,1,0,Coding
20.6235,49.0059,18.23,35.6155,1.4892,0.4869,0.5896,97,6.8573,1,1,0,Coding
11.0842,58.5239,54.0141,37.195,0.159,-0.1286,0.7569,116,3.9464,0,1,0,Browsing
2.306,6.2318,0.2384,17.7599,0.3084,0.0798,1.0623,66,2.9901,0,0,0,Idle
94.9007,98.2355,4.9361,66.1208,3.9881,0.23,0.2786,144,14.332,1,0,1,Compiling
65.6466,88.1421,1.4465,76.6939,0.3801,-0.1453,0.2634,91,14.2198,0,0,0,Gaming
16.4927,53.4654,52.2876,44.3717,0.5004,0.4227,1.4645,123,7.2056,0,1,0,Browsing
73.0883,88.2297,2.3304,74.0582,-0.0475,-0.2899,0.4144,95,14.6061,0,0,0,Gaming
2.48,6.3798,0.3099,16.2399,-0.2935,0.0217,1.5497,60,1.5854,0,0,0,Idle
16.4356,61.292,41.3088,43.9077,1.511,1.3795,0.8715,126,5.6914,0,1,0,Browsing
29.6379,61.9066,11.1086,57.1023,-0.2675,-0.2965,1.6396,101,7.5685,0,1,0,Video Call
87.0705,97.0464,4.3311,66.3465,6.8817,0.0261,0.2594,160,22.9129,1,0,1,Compiling
17.387,41.651,22.1584,36.286,0.7979,0.2782,0.7819,100,7.2989,1,1,0,Coding
39.041,59.2146,9.8124,46.5236,0.2832,0.3749,1.2825,99,6.9153,0,1,0,Video Call
71.9852,89.6134,1.7642,75.7531,-0.1064,0.0141,0.5491,93,13.248,0,0,0,Gaming
20.8451,42.9243,16.9605,38.4375,0.643,-0.042,0.8375,104,4.9935,1,1,0,Coding
16.8759,49.4957,60.2991,48.3971,1.3448,0.5952,1.3625,114,6.9698,0,1,0,Browsing
78.8955,86.4189,3.1276,73.3091,0.201,-0.1051,0.8176,100,8.5715,0,0,0,Gaming
2.6288,7.1787,0.673,14.5946,0.2288,-0.0489,1.249,54,2.3382,0,0,0,Idle
17.7796,62.9218,37.5159,44.3255,0.8248,0.2655,0.5766,99,7.1749,0,1,0,Browsing
81.381,89.4463,2.2599,81.0207,-0.0223,-0.0186,0.5709,89,17.6626,0,0,0,Gaming
19.2262,51.4413,17.7325,38.3217,0.0669,-0.2949,0.7441,103,6.161,1,1,0,Coding
23.8498,48.085,16.4204,39.4018,1.0202,-0.2875,1.0177,106,5.7785,1,1,0,Coding
2.3198,6.5784,0.3832,11.2633,-0.2995,-0.1391,1.4493,58,1.6564,0,0,0,Idle
23.3954,47.0084,17.3954,36.863,0.4491,0.8954,0.9814,101,4.4142,1,1,0,Coding
2.3799,9.2446,0.4691,12.3001,0.2957,0.1037,1.4093,62,2.0256,0,0,0,Idle
80.3018,90.5725,2.4685,75.0877,0.6972,-0.0361,0.4768,92,15.2625,0,0,0,Gaming
13.4767,56.4885,60.6024,39.9843,1.4302,0.9722,0.4587,110,5.2241,0,1,0,Browsing
12.6117,59.0684,57.216,40.3362,0.4341,0.3549,1.3626,119,6.1804,0,1,0,Browsing
88.3363,97.0981,5.5826,67.2131,4.8645,0.1458,0.4749,142,17.1456,1,0,1,Compiling
18.0762,67.5037,57.2472,52.5485,0.0722,0.7183,0.8616,110,5.8722,0,1,0,Browsing
33.8056,51.8803,8.5359,46.6578,-0.4709,-0.0343,0.9205,114,10.4192,0,1,0,Video Call
2.9207,7.5621,0.4765,15.9338,0.2552,-0.0142,0.9998,61,1.868,0,0,0,Idle
21.0421,43.6105,19.5051,38.9806,0.7129,0.2575,1.0247,109,6.632,1,1,0,Coding
80.0113,89.0128,2.4656,87.7951,0.3777,-0.1651,0.7052,96,11.4763,0,0,0,Gaming
2.1512,4.8513,0.6174,18.8883,0.5576,-0.0573,1.313,62,2.5306,0,0,0,Idle
17.689,48.248,13.6797,33.2331,-0.0427,0.5968,0.7447,102,5.6137,1,1,0,Coding
24.5514,27.3259,15.681,36.3904,-0.1616,-0.0584,0.9337,105,5.1511,1,1,0,Coding
32.2501,61.2028,11.2715,53.0277,0.0075,0.0139,1.2675,104,3.9649,0,1,0,Video Call
33.9951,56.7601,8.7514,55.875,0.0152,0.0386,0.7796,102,9.337,0,1,0,Video Call
15.1866,62.9293,40.0511,47.7392,2.6025,0.627,1.5961,117,4.1763,0,1,0,Browsing
14.9319,47.2531,15.8748,34.9368,0.3761,0.3911,0.856,107,5.2135,1,1,0,Coding
17.9299,38.8024,20.8737,36.7505,1.081,0.204,0.7063,101,4.7356,1,1,0,Coding
34.9657,59.2161,11.2503,50.6625,0.7145,0.2189,0.9534,102,4.8399,0,1,0,Video Call
2.7773,6.9631,0.4744,14.9503,-0.1899,-0.0871,1.403,56,2.2991,0,0,0,Idle
87.1554,91.4389,1.9043,82.7075,-0.1405,-0.2715,0.9794,101,12.6411,0,0,0,Gaming
89.7563,97.4971,4.021,62.47,2.281,0.014,0.2998,141,20.1546,1,0,1,Compiling
86.6185,98.1803,4.805,67.8877,3.3297,-0.1392,0.3187,145,19.502,1,0,1,Compiling
74.4929,90.4422,2.1101,81.6046,0.0625,-0.0108,0.6591,90,12.0928,0,0,0,Gaming
89.0891,97.7476,4.8091,70.7487,1.3856,0.0042,0.4263,166,9.4387,1,0,1,Compiling
71.5544,89.9729,1.5632,78.6549,0.3485,0.1307,0.4718,101,11.6733,0,0,0,Gaming
34.9163,53.4226,9.8581,48.072,0.2086,0.1696,1.2236,104,5.4071,0,1,0,Video Call
20.5166,44.1753,20.0047,30.8713,0.3969,0.476,0.372,101,5.6563,1,1,0,Coding
35.9551,60.8359,8.798,50.6787,0.2974,0.1219,1.3253,100,5.3112,0,1,0,Video Call
97.0063,97.07870022480449,2.0142,70.3997,2.8975,0.1321,0.2354,162,16.0494,1,0,1,Compiling
13.3142,65.9293,47.7575,46.7019,0.7259,0.2182,0.4459,111,6.0774,0,1,0,Browsing
16.2291,51.6237,63.2086,40.5862,2.099,0.1064,1.1616,119,5.0195,0,1,0,Browsing
16.8729,57.7239,54.7089,48.5789,3.1543,0.0486,0.192,116,4.8123,0,1,0,Browsing
17.7866,48.5197,20.6797,36.9515,0.2435,-0.357,0.8834,103,3.8832,1,1,0,Coding
18.9113,46.6917,16.0709,33.3325,0.4266,-0.1147,0.6102,105,5.0838,1,1,0,Coding
23.3479,48.5191,20.0334,35.2926,0.172,0.0521,0.6469,104,3.8911,1,1,0,Coding
76.9039,86.9728,1.0268,77.8148,-0.026,0.2928,0.5302,93,11.5619,0,0,0,Gaming
69.9671,89.6342,2.1704,80.5942,-0.1162,-0.0679,0.7539,97,12.3619,0,0,0,Gaming
37.1324,64.4194,12.5635,58.3682,-0.1097,0.0706,0.9835,107,8.3203,0,1,0,Video Call
3.1164,5.5677,0.4626,15.9271,0.2168,-0.0421,1.2885,59,2.1926,0,0,0,Idle
10.0377,51.4626,57.8085,42.3529,1.029,0.7485,0.6606,121,1.9857,0,1,0,Browsing
35.2879,60.7163,10.0942,50.2461,0.5635,0.2223,1.2205,102,6.5327,0,1,0,Video Call
66.7429,87.4395,1.595,77.4006,-0.4886,0.0109,0.9672,92,13.1435,0,0,0,Gaming
85.1983,98.3901,4.3787,72.4991,4.2849,-0.102,0.4916,154,21.1515,1,0,1,Compiling
31.9144,59.9911,8.9611,38.0584,0.1895,-0.4135,1.7446,90,6.8286,0,1,0,Video Call
19.911,47.4649,19.4772,36.0638,0.7373,0.2813,0.9448,107,4.9916,1,1,0,Coding
23.456,34.6352,14.7572,35.6551,0.1851,-0.3327,0.6582,106,5.8257,1,1,0,Coding
37.2081,51.3794,10.6378,55.6347,0.2563,-0.1233,0.9168,104,9.0932,0,1,0,Video Call
34.7743,66.4946,11.2029,49.9515,0.3632,-0.1947,1.0535,103,7.4449,0,1,0,Video Call
2.3468,5.5628,0.2984,15.613,-0.1426,-0.0107,1.4081,61,1.9229,0,0,0,Idle
2.8321,5.1714,0.6695,12.9956,-0.0259,-0.0294,1.5458,62,2.3192,0,0,0,Idle
22.7124,46.5818,16.491,33.0585,0.9241,-0.2844,1.1128,106,6.1147,1,1,0,Coding
2.4283,7.6845,1.0495,17.3304,-0.3785,-0.1537,1.4559,65,2.3286,0,0,0,Idle
16.8687,45.0625,19.1528,32.9337,0.203,-0.0486,0.8366,98,5.7743,1,1,0,Coding
1.9273,5.8477,0.4501,15.0543,0.1685,-0.0212,1.68,59,2.2728,0,0,0,Idle
31.6821,64.1526,10.7775,47.1338,-0.4988,-0.1452,1.207,91,8.9228,0,1,0,Video Call
18.7119,64.9011,52.2771,46.7971,0.7836,0.165,0.7069,113,6.4281,0,1,0,Browsing
16.9464,46.1089,45.694,47.052,1.4489,0.8771,1.0346,129,5.099,0,1,0,Browsing
15.9187,65.4099,59.2749,47.9548,0.9572,0.1363,0.9823,122,4.8305,0,1,0,Browsing
90.5031,96.7063,3.7735,57.7607,0.3557,-0.1061,0.4458,151,19.3209,1,0,1,Compiling
42.0216,55.6949,9.3864,58.6497,0.1754,-0.2363,1.2945,92,7.2596,0,1,0,Video Call
19.0472,40.1833,15.3301,38.6857,0.7119,0.2267,1.011,107,5.1944,1,1,0,Coding
69.0111,88.258,1.8857,75.1871,-0.1421,-0.31,0.6129,94,9.5597,0,0,0,Gaming
28.6338,55.4512,7.6058,52.9439,-0.19,-0.0693,0.9657,109,4.794,0,1,0,Video Call
2.9193,5.8457,0.1345,15.7872,0.0715,0.0021,0.9662,54,2.8558,0,0,0,Idle
70.9446,91.153,2.285,81.4582,-0.0382,-0.0384,0.4801,93,13.4723,0,0,0,Gaming
18.8772,66.4433,57.4674,44.1121,1.0754,0.8832,1.1977,112,6.241,0,1,0,Browsing
71.3532,90.2179,2.6301,75.2053,0.1804,-0.1778,0.3443,95,15.1242,0,0,0,Gaming
86.3359,96.9039,4.3706,61.9215,5.4386,-0.061,0.2749,136,15.6451,1,0,1,Compiling
2.891,9.3202,0.6262,14.5804,-0.1103,-0.0694,1.9152,64,1.8778,0,0,0,Idle
14.7944,42.8426,46.3637,44.0152,0.6,0.5627,1.1894,123,4.7982,0,1,0,Browsing
2.1388,6.892,0.5263,15.4742,0.0005,0.0024,2.2451,69,2.0865,0,0,0,Idle
1.422,7.2456,0.3617,13.947,-0.0988,-0.0534,2.0724,63,2.5796,0,0,0,Idle
3.1388,7.6337,1.0306,14.5131,0.2368,0.0414,2.1026,59,2.4226,0,0,0,Idle
1.8003,6.4002,0.5857,16.5664,-0.4045,-0.2256,0.7375,60,1.9484,0,0,0,Idle
13.0065,57.8076,71.2152,41.8335,1.2792,0.3415,0.2677,127,3.4918,0,1,0,Browsing
77.1953,89.5324,2.3367,77.4243,0.5708,0.2743,0.1646,94,14.771,0,0,0,Gaming
15.8649,51.0137,18.2684,34.442,1.1675,0.0152,0.9602,99,6.9273,1,1,0,Coding
19.7798,53.9053,49.0541,47.4935,0.0672,1.3571,0.8255,117,3.6912,0,1,0,Browsing
2.9786,5.487,0.5254,19.4107,0.2076,0.0871,1.4923,62,2.902,0,0,0,Idle
