cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,cluster_id,workload_label
15.608,35.1716,22.6956,47.0334,5.5908,12.4045,0.036,0.0413,3.5806,0.16,1.9051,441,108.7529,0.4867,536.2767,4.9807,0.9233,0.1873,0.8427,0,1,0,1,Browsing
19.8982,27.5151,30.0886,54.1434,7.0074,10.1054,0.0276,0.0416,1.5893,0.0909,2.6939,456,106.4783,0.4703,494.6293,4.339,0.3569,0.1228,1.0829,0,1,0,1,Browsing
17.7682,32.7582,9.6484,47.6421,0.1861,6.5128,0.0889,0.7503,0.0859,0.8322,1.3045,437,61.4285,0.6934,920.086,2.1258,1.6356,0.0769,0.4585,0,1,0,0,Video_Call
13.7035,31.3148,21.4959,43.7298,3.6652,13.0848,0.0481,0.0345,4.1413,0.1273,1.8011,478,169.7724,0.3192,552.1053,4.3895,1.0725,0.2008,0.3699,1,1,0,1,Browsing
56.8223,62.8401,2.5798,52.0931,0.0044,12.183,0.0302,0.2194,0.1461,0.4898,1.852,454,127.3119,0.4151,1552.7823,6.7522,6.798,0.2339,0.9022,0,0,0,3,Gaming
3.1748,7.6904,0.7862,34.605,-0.0755,6.1176,0.0039,0.0189,0.0433,0.087,0.1334,411,74.4519,0.5308,178.2673,2.2999,0.0232,0.0024,0.014,0,0,0,4,Idle
26.0533,49.8164,24.563,41.0813,4.8033,11.031,0.0431,0.0256,3.8538,0.1228,1.3693,445,100.2849,0.3303,446.3113,3.9607,0.3143,0.1765,0.8231,0,1,0,1,Browsing
37.5711,49.2353,19.9381,37.9458,0.1014,9.1692,0.0089,0.0074,1.7776,0.0993,1.8567,458,100.3774,0.3089,477.8196,1.6527,0.3043,0.0,0.4599,1,1,0,5,Coding
43.7298,51.1237,8.3152,55.9237,4.4728,12.7683,0.006,0.0107,0.1293,0.0694,4.48,437,132.2634,1.66,2501.7796,6.8296,15.2412,1.3995,14.2204,1,0,1,2,Compiling
79.6047,89.8648,1.7218,76.8384,0.1037,7.3455,0.0516,0.168,0.1033,0.4292,1.1079,436,69.8918,0.6449,1442.829,5.5475,3.6921,0.4302,0.8172,0,0,0,3,Gaming
2.1575,6.1846,0.1912,35.0003,0.2396,4.535,0.0001,0.0441,0.0938,0.0903,0.0,483,188.5056,0.2275,114.435,2.7496,0.0563,0.0275,0.0086,0,0,0,4,Idle
25.3967,40.3509,7.326,38.3479,2.4303,11.3739,0.0724,0.6703,0.0707,0.6192,0.9355,447,112.5316,0.4453,762.0604,2.1714,1.1955,0.1056,0.1371,0,1,0,0,Video_Call
10.595,24.9034,19.9516,43.7681,-2.8993,11.7944,0.0366,0.0297,3.3257,0.1464,1.8344,464,151.7356,0.3653,606.534,2.6908,0.9514,0.3131,0.6397,0,1,0,1,Browsing
50.4401,55.1282,3.4088,71.6471,-0.0894,7.7614,0.0521,0.3522,0.1855,0.3436,1.7978,494,149.9127,0.1804,1915.0935,6.4097,6.0791,0.3905,0.7803,0,0,0,3,Gaming
86.4849,97.003,2.3269,67.8085,-0.039,11.4224,0.0252,0.2213,0.2643,0.4058,1.9237,448,110.8094,0.3832,1654.796,5.8403,4.2851,0.3668,0.2727,0,0,0,3,Gaming
10.1071,23.2821,30.0098,31.2965,2.8546,10.8329,0.0323,0.0435,3.3909,0.1134,2.3312,476,154.7264,0.3567,684.6426,3.9052,0.9318,0.1258,1.3822,0,1,0,1,Browsing
1.2586,4.6794,1.3396,27.92,-0.2764,2.8118,0.0037,0.0535,0.1657,0.0818,0.0,442,105.1315,0.6005,167.2745,3.2633,0.0592,0.0,0.015,0,0,0,4,Idle
15.3187,21.1879,11.3359,50.3983,0.7391,8.2919,0.105,0.6544,0.0848,0.8015,2.0274,512,166.3479,0.1852,772.7441,1.9587,0.9182,0.1284,0.3017,0,1,0,0,Video_Call
2.7604,6.071,1.723,34.0289,0.2365,4.2522,0.0053,0.0161,0.0721,0.1325,0.3883,421,58.1254,0.6339,189.3337,2.4331,0.0308,0.017,0.0,1,0,0,4,Idle
18.7121,33.5776,27.9596,37.6833,2.0355,6.7589,0.0378,0.0487,3.8586,0.1208,1.4714,445,114.0256,0.3392,571.5778,4.7492,1.1151,0.1894,0.5114,0,1,0,1,Browsing
5.9812,8.4958,0.5263,37.6242,-0.1475,3.4956,0.0061,0.0328,0.0907,0.1845,0.6773,447,92.4981,0.487,118.079,3.7526,0.0,0.0101,0.0049,0,0,0,4,Idle
15.1115,22.4431,24.8962,31.7992,0.7752,4.1781,0.0114,0.0172,2.8237,0.0471,1.8752,481,166.7172,0.3374,427.6932,4.0943,0.1617,0.0001,0.5438,1,1,0,5,Coding
74.1065,88.0258,1.7268,63.8963,0.2299,12.298,0.0281,0.2622,0.1428,0.4949,2.3786,458,98.1464,0.2916,1648.845,4.9879,3.425,0.5284,0.4332,0,0,0,3,Gaming
17.0185,25.727,5.664,68.4048,2.4922,10.4906,0.0054,0.0119,0.0696,0.0529,3.7523,461,212.409,1.3136,2027.5397,5.6116,9.117,0.7883,11.8468,1,0,1,2,Compiling
67.4758,80.8455,2.6212,67.4422,-0.0003,5.7302,0.0397,0.2564,0.1919,0.485,1.0017,446,72.1582,0.8099,1587.5668,5.437,5.2256,0.1431,0.8215,0,0,0,3,Gaming
24.2043,35.3571,10.688,43.8298,1.6273,7.8177,0.1047,0.8115,0.0739,0.7565,1.618,448,95.7393,0.4014,740.4833,2.1829,1.9074,0.0694,0.2364,0,1,0,0,Video_Call
72.8399,80.8085,1.8284,60.9339,-0.0046,10.4445,0.0492,0.1876,0.124,0.3042,1.5328,446,115.5479,0.3249,1774.6123,5.2532,9.8455,0.4232,0.6997,0,0,0,3,Gaming
0.8355,2.7115,0.1993,32.1334,-0.0885,3.0793,0.0047,0.0426,0.1024,0.1423,0.8109,487,159.3417,0.1219,101.9153,3.3533,0.0,0.0,0.0101,0,0,0,4,Idle
50.6452,61.0473,2.6499,62.6537,-0.0416,11.8993,0.0368,0.2866,0.1976,0.325,1.2571,480,166.0858,0.1946,1278.839,7.1345,8.8818,0.8331,0.5218,0,0,0,3,Gaming
74.008,81.4451,1.5274,70.5089,-0.0256,9.2782,0.0479,0.1151,0.1618,0.46,1.7767,412,62.403,0.6239,1382.6418,5.1411,4.785,0.4963,0.6326,0,0,0,3,Gaming
27.9506,39.1087,11.9223,49.2598,0.9273,8.3381,0.065,0.6923,0.1118,1.0294,2.2241,409,58.2001,0.5652,891.7934,1.9464,1.2388,0.1278,0.1558,0,0,0,0,Video_Call
76.3494,91.5518,2.7533,72.5537,-0.0505,10.6054,0.0316,0.284,0.2222,0.3729,1.6054,411,44.5708,0.6872,1688.3481,6.6978,7.649,0.6937,0.9536,0,0,0,3,Gaming
19.3783,35.5035,25.7915,46.0316,3.8184,9.49,0.0623,0.0229,3.4597,0.1305,1.4455,467,137.2189,0.2329,403.9685,3.9987,0.7347,0.1595,0.6895,0,1,0,1,Browsing
9.9241,26.6232,27.8885,48.6275,3.7353,9.1783,0.0423,0.0307,3.5632,0.1286,2.1389,483,154.3032,0.1772,445.5412,3.4171,1.1903,0.1894,0.878,0,1,0,1,Browsing
80.1105,88.6064,2.3078,65.9446,0.1008,8.3304,0.0719,0.2578,0.1846,0.3614,1.9847,423,114.0326,0.4817,1474.9204,4.6182,5.9703,0.411,0.7623,0,0,0,3,Gaming
54.9047,68.5299,1.3969,75.4349,0.1644,9.9493,0.0614,0.1733,0.2756,0.4084,1.7058,469,143.7964,0.0202,2233.5179,5.0745,7.2926,0.3159,0.6552,0,0,0,3,Gaming
25.7924,40.1673,15.4885,45.004,2.1052,10.8616,0.0734,0.728,0.0998,0.8928,1.5705,429,54.8628,0.7313,717.8989,2.877,1.1191,0.1021,0.1666,0,1,0,0,Video_Call
69.6345,77.9027,2.4599,72.0814,0.1711,9.014,0.0591,0.2684,0.1776,0.5083,1.7814,448,49.8754,0.7067,1973.5026,6.3633,8.8908,0.2946,0.5612,0,1,0,3,Gaming
16.3607,25.0183,13.7285,41.0795,2.1136,11.7903,0.0465,0.0187,3.449,0.0998,2.6176,457,124.0154,0.4601,483.3191,4.3131,1.3806,0.0,1.0652,1,1,0,1,Browsing
79.9455,85.2448,2.8681,63.4056,-0.1024,12.868,0.0442,0.2034,0.1479,0.4634,1.7799,421,74.3794,0.8878,1530.7721,6.7121,6.3562,0.2904,1.2195,0,0,0,3,Gaming
56.4339,68.3033,6.3499,55.975,6.8425,14.4798,0.0072,0.0155,0.0834,0.0528,3.759,444,146.5516,1.6833,1827.314,7.5587,13.6853,2.5151,13.6572,1,0,1,2,Compiling
27.523,37.8677,13.4799,34.7293,-0.1892,10.7574,0.0837,0.723,0.0573,1.0029,1.0805,426,70.751,0.5963,1065.6913,2.6303,1.5433,0.1209,0.3059,0,1,0,0,Video_Call
15.8967,25.373,28.3303,31.2161,1.0351,2.8503,0.005,0.0168,2.2089,0.1096,3.1713,497,162.3888,0.1609,484.9441,4.0178,0.4342,0.0145,0.1555,1,0,0,5,Coding
22.0079,37.5259,16.8615,36.3529,-0.2548,6.6423,0.0034,0.0272,2.2396,0.1185,0.4255,475,164.1779,0.1888,592.2007,5.0551,0.2941,0.0,0.397,1,1,0,5,Coding
8.2801,20.7163,21.8077,35.0937,7.6864,12.0056,0.0374,0.0333,3.4624,0.13,1.2563,461,157.9724,0.2052,391.3595,4.9448,0.3471,0.235,1.4522,0,1,0,1,Browsing
3.938,8.5528,0.0899,35.7402,0.216,5.2143,0.0046,0.0245,0.073,0.1465,0.3232,476,171.2717,0.2023,144.0497,2.2474,0.0,0.0035,0.0,0,0,0,4,Idle
8.9446,18.4528,11.522,43.9028,1.5282,11.0851,0.1036,0.8998,0.0952,0.884,0.9258,477,150.8675,0.1417,785.6642,2.7151,1.4381,0.1052,0.1324,1,1,0,0,Video_Call
27.5017,39.3844,7.9521,46.6524,1.2822,9.2815,0.0821,0.8162,0.0913,0.6716,2.0978,459,111.038,0.5192,816.3285,2.8532,0.9217,0.1788,0.3762,0,1,0,0,Video_Call
5.007,8.686,1.7069,28.953,-0.0759,3.9668,-0.0012,0.0469,0.0376,0.1269,0.497,429,64.1611,0.7557,139.6536,2.1013,0.0231,0.0024,0.0013,0,0,0,4,Idle
51.9047,60.9011,3.9234,55.6616,-0.0731,10.2787,0.037,0.2282,0.1896,0.3863,1.5602,466,180.0795,0.2505,1829.7626,4.5282,6.205,0.2113,0.8239,0,0,0,3,Gaming
57.5095,67.6237,2.4573,76.4222,0.4071,8.2201,0.0427,0.2183,0.1911,0.4217,0.6973,478,187.5783,0.2808,1719.555,3.8378,7.7793,0.5119,0.5303,0,0,0,3,Gaming
79.6426,87.4564,11.2629,50.8355,0.9608,7.8501,0.0072,0.0129,0.0982,0.011,3.1999,423,99.1259,2.1017,2550.058,7.0721,11.6017,2.286,16.0139,1,0,1,2,Compiling
11.6025,24.8431,30.9505,39.493,3.0832,9.6004,0.0352,0.0594,3.5908,0.1683,2.3763,425,43.7889,0.5161,475.2406,5.0971,1.0786,0.1547,0.6991,0,1,0,1,Browsing
4.1188,8.3104,21.2292,46.3393,2.3104,10.0749,0.0584,0.0392,3.1008,0.167,2.7219,497,166.6618,0.1795,523.6081,4.8952,0.847,0.196,0.5927,0,1,0,1,Browsing
24.3325,44.5481,26.6485,34.3981,7.0015,8.4443,0.041,0.0275,3.6843,0.1329,2.0562,424,55.2211,0.5359,533.5302,3.7273,0.9114,0.2498,0.58,0,1,0,1,Browsing
8.0439,16.2868,9.4672,49.2606,1.6093,4.8715,0.079,0.8409,0.0473,0.9142,1.0422,472,173.1638,0.1633,811.5812,1.6632,1.113,0.0817,0.1634,0,1,0,0,Video_Call
15.8637,19.8833,24.7761,37.686,0.5143,8.1673,0.0077,0.0142,2.4075,0.1134,1.5975,410,72.3087,0.7914,429.8923,4.0388,0.2018,0.0,0.5899,1,1,0,5,Coding
7.5414,28.0097,16.9768,39.1698,3.4305,10.1244,0.0206,0.0505,3.7656,0.0933,1.4097,481,158.0568,0.2071,385.2883,3.6595,1.0991,0.0476,0.948,0,1,0,1,Browsing
71.0916,83.4311,1.8476,70.6487,-0.1068,5.6822,0.051,0.2472,0.1265,0.5723,1.7143,406,70.2693,0.9185,1370.8708,5.4841,6.6209,0.3267,0.7891,0,0,0,3,Gaming
2.5692,4.9499,3.1475,42.4242,-0.0741,3.4699,0.0032,0.0405,0.0995,0.1196,0.8822,425,59.9765,1.0538,124.3524,4.0486,0.0,0.0,0.0096,0,0,0,4,Idle
31.2026,43.2853,6.1882,61.0194,2.6305,13.1357,0.0008,0.0079,0.0142,0.0624,2.7601,458,132.6341,1.6202,1902.7601,11.1676,15.5786,2.7293,11.8082,1,0,1,2,Compiling
13.1259,18.5882,6.6037,56.0435,3.7699,11.6347,0.0027,0.0205,0.1191,0.0184,5.1052,491,167.3994,1.3572,2421.9348,8.75,25.1874,2.7128,14.4989,1,0,1,2,Compiling
12.1546,21.0179,28.056,45.4619,2.5711,7.6233,0.0354,0.0327,4.089,0.1421,2.2189,446,114.4566,0.4978,549.4652,5.0039,0.9406,0.1956,0.9039,0,1,0,1,Browsing
21.2265,35.1788,6.8119,57.1075,4.5797,9.0366,0.0054,0.0038,0.0329,0.0635,2.8456,459,194.6067,1.2508,2653.6715,7.0509,29.8095,2.7654,10.2268,1,0,1,2,Compiling
80.7093,92.9487,4.0517,68.1995,0.215,9.3769,0.0299,0.2898,0.2398,0.4548,2.1221,408,49.0548,0.6346,1553.946,3.7154,7.4252,0.3996,0.6442,0,0,0,3,Gaming
10.5875,29.7612,24.2459,36.6016,0.7876,3.1129,0.0062,0.0234,1.066,0.073,2.1738,473,162.8152,0.0195,441.2885,5.4652,0.1836,0.003,0.2959,1,1,0,5,Coding
29.1159,46.2832,25.4108,22.3691,0.7892,6.1785,0.0078,0.0222,2.4335,0.0973,0.4578,444,114.9791,0.5377,470.3351,4.4525,0.4014,0.0,0.0,1,1,0,5,Coding
2.8045,5.5576,0.0571,21.6045,0.1997,5.9217,0.0009,0.0377,0.1728,0.1621,0.0763,446,71.8138,0.4625,148.8664,3.2057,0.0,0.0,0.0,0,0,0,4,Idle
14.1841,30.4373,13.5941,38.2232,0.7498,3.925,0.0029,0.0175,1.8084,0.1257,1.0474,466,141.019,0.2925,453.402,4.5351,0.4018,0.005,0.3349,1,0,0,5,Coding
40.0491,53.7273,2.3956,64.6251,0.0214,10.0218,0.042,0.2131,0.2368,0.2964,2.0726,478,140.5837,0.3118,1508.5377,5.4061,6.5405,0.2848,0.8004,0,0,0,3,Gaming
7.7391,23.299,23.1119,46.1198,0.8275,9.9051,0.0353,0.0317,3.2755,0.0777,1.6323,409,68.1396,0.9417,507.0833,3.2389,1.0916,0.1904,0.4937,0,1,0,1,Browsing
91.1244,97.8096,8.1265,68.7647,4.985,10.473,0.0012,0.0104,0.0566,0.0308,2.0449,431,90.3279,1.9127,2628.9783,7.3061,30.448,1.0274,11.2261,1,0,1,2,Compiling
4.9471,8.6252,2.3904,41.6246,-0.0863,3.0956,0.0006,0.0375,0.151,0.1891,0.5656,479,137.0796,0.1784,150.442,2.9336,0.0613,0.0,0.0,0,0,0,4,Idle
17.1385,23.652,6.0345,57.0215,4.0845,14.6337,0.0061,0.0213,0.0506,0.0586,5.7934,476,183.7171,1.36,2335.8908,8.1789,19.4476,2.4867,18.3576,1,1,1,2,Compiling
75.0904,82.9996,2.0243,62.1206,0.0089,10.6171,0.0388,0.2436,0.1503,0.5801,1.1782,431,59.6042,0.8259,1871.4808,5.0513,10.2249,0.5223,0.758,0,0,0,3,Gaming
64.0861,72.5183,2.9188,70.5303,0.0451,10.9015,0.0133,0.1685,0.1247,0.4088,0.9921,449,110.9005,0.2252,1613.5246,4.954,4.1944,0.2788,0.8625,0,0,0,3,Gaming
85.033,96.0685,5.9672,69.7164,3.4743,8.5915,0.0042,0.0047,0.0593,0.0592,4.6825,414,93.2849,1.8369,1827.3756,7.6203,2.8269,2.5507,11.0102,1,0,1,2,Compiling
0.768,3.447,0.9198,30.6252,-0.0629,4.9241,0.0039,0.0306,0.1753,0.1537,0.2353,416,65.4436,0.9502,138.7529,2.6608,0.0107,0.0,0.0075,0,0,0,4,Idle
25.4169,34.4853,23.5716,40.5317,0.5706,6.6495,0.0014,0.0071,1.1783,0.0923,2.3849,410,51.5662,0.6594,426.513,5.0258,0.3631,0.0078,0.2038,1,1,0,5,Coding
25.9781,38.6717,13.3833,37.5921,4.1532,10.1819,0.0297,0.0212,2.407,0.137,1.7235,424,63.982,0.7077,471.149,4.8096,1.4521,0.2273,1.4452,0,1,0,1,Browsing
25.9165,36.4924,9.0102,43.1107,2.3237,6.9977,0.0882,0.779,0.0944,0.9618,0.6298,461,96.0153,0.3667,596.9691,2.436,0.3451,0.1609,0.2057,0,1,0,0,Video_Call
3.7791,7.3331,0.0,29.7958,0.0466,5.7826,0.0045,0.0304,0.1174,0.1835,0.5756,411,57.4662,0.6834,147.0069,4.1779,0.0149,0.0081,0.006,0,0,0,4,Idle
72.8582,81.9658,1.3741,66.1491,0.2082,9.5053,0.0551,0.3309,0.1658,0.4207,1.7198,439,108.4623,0.2381,1843.5521,4.5673,6.1362,0.6832,1.0894,0,0,0,3,Gaming
11.225,18.4258,31.2427,49.1199,3.2514,9.2417,0.0549,0.0397,3.5595,0.1129,2.7962,474,147.0988,0.1708,530.8362,4.0066,1.4519,0.2582,0.5904,0,1,0,1,Browsing
20.1422,27.2812,0.0,59.7016,6.8332,11.2248,0.0046,0.0082,0.0755,0.0503,2.2106,488,204.6961,1.5377,1692.7019,8.0385,16.7285,2.7123,17.1457,1,0,1,2,Compiling
9.5591,32.9602,21.5304,34.7456,0.7199,3.4185,0.0123,0.0295,2.163,0.1078,1.2884,473,175.2598,0.1756,511.3934,5.26,0.3244,0.0,0.9754,1,1,0,5,Coding
46.6108,54.9165,2.2985,73.6125,-0.251,8.1567,0.0453,0.2614,0.1995,0.5813,2.3782,476,145.7502,0.2373,1376.1226,7.3204,1.9637,0.3152,1.0378,0,0,0,3,Gaming
17.233,24.793,16.6167,50.1918,0.4946,5.7899,0.0061,0.0236,2.5764,0.1216,1.3496,480,135.9263,0.0949,497.828,4.1715,0.2964,0.0127,0.5491,1,1,0,5,Coding
20.7319,36.3804,9.7191,43.8121,0.5272,5.3475,0.1027,0.7464,0.0737,0.7282,0.6064,467,105.8754,0.4272,798.3541,2.2577,0.5606,0.0904,0.0555,1,1,0,0,Video_Call
20.7594,34.3709,3.6986,47.9128,0.9023,7.6466,0.0929,0.9156,0.1208,0.8166,1.5731,448,105.5382,0.5474,739.4272,1.4256,0.9038,0.2723,0.1845,0,1,0,0,Video_Call
23.5066,30.2283,11.3194,43.8147,1.0503,8.8886,0.0752,0.686,0.0903,0.7533,1.0164,443,108.0967,0.2554,917.3518,2.089,0.7476,0.0924,0.2049,0,1,0,0,Video_Call
14.7544,36.8043,17.1354,47.3843,2.315,10.6059,0.0328,0.04,3.4796,0.1527,2.1511,463,163.7158,0.3312,523.1629,3.5768,0.5612,0.1574,0.7815,0,1,0,1,Browsing
0.2127,1.8673,1.0303,37.9189,0.3263,4.682,0.0058,0.0249,0.1208,0.1251,0.1761,442,116.7593,0.4253,139.4882,2.8216,0.0228,0.005,0.0,0,0,0,4,Idle
7.1759,20.143,22.4566,37.3337,3.1057,8.1782,0.0419,0.0438,3.2934,0.1498,1.6038,483,152.552,0.3589,455.2356,4.6952,0.9872,0.1758,0.7607,0,1,0,1,Browsing
14.2103,30.2035,21.402,36.7803,0.6385,3.3442,0.0156,0.033,2.9053,0.072,1.9782,481,163.0659,0.238,438.1417,3.6652,0.1473,0.0,0.283,1,0,0,5,Coding
4.3799,5.7416,3.272,33.5072,-0.0608,3.8497,0.0009,0.0761,0.0958,0.1026,1.0271,455,102.3651,0.3429,180.9583,2.9028,0.0218,0.0,0.0,0,0,0,4,Idle
21.6835,37.4425,16.0401,46.7361,2.2975,8.1968,0.0862,0.8206,0.067,0.9228,1.4207,424,54.1366,0.5263,906.6286,3.4576,0.9866,0.1485,0.2232,0,1,0,0,Video_Call
65.492,80.1839,2.3431,67.3216,-0.3894,6.5496,0.0491,0.1885,0.1951,0.4396,1.6128,448,101.6283,0.4361,1509.5118,4.6763,5.0271,0.1365,1.5423,0,0,0,3,Gaming
53.7047,65.8909,6.3501,56.5436,5.6488,12.7606,0.0009,0.0056,0.0304,0.0,4.4526,452,144.2381,1.5828,1994.4728,6.276,21.4839,1.3917,9.1864,1,0,1,2,Compiling
18.3114,45.1238,15.9713,49.6425,5.671,12.0933,0.0257,0.0184,3.8206,0.0888,1.0339,432,70.667,0.8674,507.0056,3.3607,0.0915,0.2563,0.8294,1,1,0,1,Browsing
77.4885,86.2848,2.6638,73.28,-0.2829,7.0673,0.0268,0.309,0.1217,0.3847,2.1546,457,105.1763,0.5066,1641.4805,5.5746,5.3061,0.6248,0.5331,0,0,0,3,Gaming
74.4098,84.4125,2.1806,67.0312,0.0637,7.0125,0.0382,0.2295,0.1734,0.3926,0.9747,465,94.5526,0.4259,1629.7053,5.2108,4.971,0.4467,1.0253,0,0,0,3,Gaming
79.9947,95.2574,2.547,80.8364,-0.1663,8.1245,0.0314,0.3257,0.1641,0.4652,1.8569,441,116.4248,0.4742,1533.5343,5.3301,7.2915,0.5029,0.8535,0,1,0,3,Gaming
13.5323,20.7956,28.603,32.0138,4.917,10.4948,0.0401,0.0294,3.4577,0.1608,2.2924,457,99.4199,0.4502,491.3692,3.2889,0.962,0.2012,0.9075,0,1,0,1,Browsing
94.6961,100.0,1.7676,72.559,0.0755,6.3196,0.0362,0.2496,0.1653,0.5298,1.5439,454,106.1542,0.3052,1421.5272,6.3911,3.8159,0.5489,1.1657,0,0,0,3,Gaming
30.4355,41.77,4.164,55.6597,3.8609,8.8161,0.0047,0.0136,0.0708,0.0709,2.2023,456,135.426,1.7178,2707.5171,5.1732,20.9928,0.6071,18.6278,1,1,1,2,Compiling
2.6873,4.1968,0.868,32.1293,-0.3663,5.3141,0.0025,0.0372,0.1064,0.1465,0.6966,440,105.7798,0.4871,127.1787,2.6389,0.0984,0.0,0.0,0,0,0,4,Idle
62.9283,74.0225,7.8547,54.0067,5.349,14.0063,0.0048,0.0103,0.1061,0.0451,2.1105,432,139.517,1.7113,2054.5705,9.0878,18.2617,1.9557,17.6345,1,0,1,2,Compiling
4.3936,7.689,0.0,29.9182,0.043,2.486,0.0023,0.0742,0.0871,0.0626,0.0,478,159.5699,0.3365,149.6614,2.7111,0.0,0.0023,0.0028,0,0,0,4,Idle
27.7753,43.3908,10.1293,41.2957,1.3616,6.4883,0.0819,0.6409,0.1188,0.7231,1.5125,441,105.5515,0.3536,695.369,2.2929,1.3876,0.1632,0.2348,0,1,0,0,Video_Call
53.5738,63.5041,2.061,69.5933,-0.4358,10.9836,0.0702,0.1591,0.2245,0.452,1.207,428,56.6942,0.5922,1707.7047,7.7033,5.3179,0.2988,0.5961,0,0,0,3,Gaming
12.0736,23.6348,9.42,70.764,5.7439,13.3285,0.0014,0.0109,0.0623,0.0593,1.9503,468,187.3559,1.506,2000.0947,6.2041,16.356,2.8024,14.6592,1,0,1,2,Compiling
31.005,51.5215,9.3262,45.2968,1.7232,10.5415,0.0806,0.8888,0.0769,0.5865,1.4511,414,63.5886,0.7285,767.8722,2.4188,1.2692,0.1304,0.2593,0,1,0,0,Video_Call
15.3551,28.3634,9.6728,48.6115,1.2889,7.7107,0.0979,0.8302,0.1208,0.72,1.4622,488,174.2086,0.2711,938.6044,2.3149,0.9953,0.0631,0.058,0,1,0,0,Video_Call
10.738,30.7837,27.7543,48.4765,5.3101,8.8197,0.0418,0.0233,2.5531,0.1072,1.3371,431,109.6063,0.2698,392.0214,4.1503,1.0454,0.2001,0.7139,0,1,0,1,Browsing
17.0405,41.9879,27.2034,42.1946,0.3465,4.6137,0.0076,0.0283,2.7994,0.0893,1.6452,413,67.3296,0.8006,568.5134,3.9697,0.2491,0.0,0.7574,1,1,0,5,Coding
3.74,6.2229,0.7785,31.8715,-0.3838,3.5661,0.0068,0.0487,0.0432,0.1421,0.5266,486,169.271,0.071,140.3757,2.7071,0.0,0.0,0.0,0,0,0,4,Idle
15.892,22.2,21.8393,41.4291,4.7547,10.645,0.0374,0.0382,4.508,0.1514,1.1803,443,95.0485,0.4345,407.0817,3.8655,0.8656,0.2311,0.4374,0,1,0,1,Browsing
3.816,7.018,0.9482,35.2395,0.0194,3.0562,0.0065,0.0558,0.0916,0.0945,0.2647,483,187.2128,0.1173,186.9282,2.9268,0.023,0.0,0.0062,0,0,0,4,Idle
26.4916,41.6082,19.3224,35.7895,5.0919,9.554,0.0216,0.0232,2.8925,0.1286,2.118,454,110.787,0.4571,430.9352,3.0434,0.973,0.3214,0.5798,0,1,0,1,Browsing
3.1453,6.2979,2.1948,29.6692,-0.1204,3.7367,0.0016,0.046,0.1684,0.0867,0.1532,440,101.5756,0.2968,147.9037,2.709,0.0,0.0,0.0,0,0,0,4,Idle
36.9696,51.0283,9.4756,42.595,1.3045,8.3268,0.0883,0.7994,0.071,0.7558,1.7202,431,109.1708,0.4752,829.261,2.5651,1.1977,0.1132,0.0716,0,1,0,0,Video_Call
2.1546,4.4486,1.7298,33.39,-0.0003,5.2526,-0.0003,0.041,0.0309,0.1895,0.588,422,65.2406,0.8247,196.5864,3.8121,0.0,0.0,0.014,0,0,0,4,Idle
5.4518,10.355,2.9425,21.7223,0.1539,2.0837,0.0062,0.0451,0.0429,0.2004,0.6932,484,142.6252,0.2773,93.2655,3.1467,0.0,0.0011,0.0,0,0,0,4,Idle
25.0537,42.4042,9.776,39.7505,0.7025,6.9526,0.0871,0.7062,0.1248,0.6132,1.7435,425,61.2264,0.7767,812.95,1.9235,1.3879,0.0465,0.1514,0,1,0,0,Video_Call
57.9977,68.5688,1.9192,62.9095,-0.0904,10.641,0.0379,0.233,0.197,0.4193,1.5954,481,143.0139,0.1535,1603.4848,5.0382,6.0604,0.1379,0.9057,0,0,0,3,Gaming
10.9774,29.1737,7.1858,34.6191,1.8135,7.0306,0.0574,0.6843,0.1146,0.8855,0.6092,475,148.2529,0.3677,621.9744,2.3842,1.1157,0.103,0.2912,0,1,0,0,Video_Call
42.1711,54.1873,2.5294,56.6283,3.4739,16.0565,0.0002,0.023,0.0466,0.0363,4.6117,445,126.8563,1.6485,2406.8644,6.6852,26.9935,0.4086,17.282,1,0,1,2,Compiling
60.1471,66.894,2.6517,67.3662,0.2837,8.7458,0.0475,0.2292,0.1604,0.5384,0.7744,476,183.0308,0.1451,1306.1966,5.4082,5.2694,0.6467,1.1277,0,0,0,3,Gaming
5.5129,8.6975,0.8709,32.3361,-0.1694,2.2499,0.0058,0.0281,0.0616,0.0622,0.5777,410,75.2269,0.5735,88.9822,2.4734,0.0097,0.0,0.0061,0,0,0,4,Idle
78.6604,80.0429,2.6047,61.8158,0.6655,9.2774,0.0502,0.2713,0.1415,0.3873,1.4937,475,121.9785,0.5712,1531.119,6.4626,2.8873,0.4639,1.1376,0,0,0,3,Gaming
28.1835,43.1975,7.6119,55.9238,1.7022,2.9845,0.0826,0.6904,0.0809,0.6913,0.896,443,99.5219,0.4284,897.9535,2.3091,1.2529,0.1304,0.1776,0,1,0,0,Video_Call
0.0,3.711,1.9447,29.2504,-0.1255,3.9977,0.0064,0.0189,0.0786,0.1745,0.3662,468,172.2456,0.2689,139.0725,3.0489,0.0,0.0022,0.0,1,0,0,4,Idle
